"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Class"
"GO:0035577","azurophil granule membrane","7/1241","58/19717","7.069502e-02","3.529050e-01","3.084656e-01","SYNGR1/B4GALT1/PSEN1/ATP8A1/LAMP2/SNAP29/VAPA"," 7","CC"
"GO:0098685","Schaffer collateral - CA1 synapse","9/1241","82/19717","7.210409e-02","3.570594e-01","3.120968e-01","DCC/SYT11/NRXN1/CACNG2/IQSEC2/CAMK2A/FBXL20/NTNG1/EPHA7"," 9","CC"
"GO:0033116","endoplasmic reticulum-Golgi intermediate compartment membrane","8/1241","71/19717","7.700008e-02","3.723676e-01","3.254773e-01","CNIH3/CD55/GOSR2/STX5/STX17/BCAP31/RAB1B/ERGIC1"," 8","CC"
"GO:0048786","presynaptic active zone","8/1241","71/19717","7.700008e-02","3.723676e-01","3.254773e-01","SYT11/GRM7/ADORA2A/NRXN1/ATP2B4/PNISR/RIMS1/NTNG1"," 8","CC"
"GO:0098982","GABA-ergic synapse","8/1241","71/19717","7.700008e-02","3.723676e-01","3.254773e-01","SLC6A17/MDGA1/NRXN1/ATP2B2/PCDH17/GABRB3/IQSEC3/SLITRK3"," 8","CC"
"GO:0005769","early endosome","29/1241","350/19717","7.937941e-02","3.790503e-01","3.313185e-01","LMTK2/PSEN1/SNX2/SNX27/TM9SF4/HLA-G/WDR91/CD4/RAB5A/INPP5F/LRP6/SNX21/BACE1/CACNG7/MTMR4/GRIPAP1/RAB11FIP5/STX12/EPHA3/VPS35/SAMD9L/GPNMB/SNX3/LDLRAP1/MVB12B/INPP5B/NTRK2/PTPN23/GJA1","29","CC"
"GO:0034705","potassium channel complex","10/1241","96/19717","7.960669e-02","3.790503e-01","3.313185e-01","KCNB1/HCN1/AMIGO1/KCNMA1/KCNS1/GRIK3/KCNJ5/LRRC55/KCNIP3/CALM3","10","CC"
"GO:1902911","protein kinase complex","11/1241","109/19717","8.153560e-02","3.801852e-01","3.323105e-01","CDK6/ACVR2B/ERC1/ZBTB7A/CCND2/PRKAB2/PRKAB1/TBC1D5/IGF1R/ACVRL1/CCNT1","11","CC"
"GO:0005778","peroxisomal membrane","7/1241","60/19717","8.168762e-02","3.801852e-01","3.323105e-01","FNDC5/ACSL1/PEX13/MAVS/PEX26/RAB8B/SYT7"," 7","CC"
"GO:0031903","microbody membrane","7/1241","60/19717","8.168762e-02","3.801852e-01","3.323105e-01","FNDC5/ACSL1/PEX13/MAVS/PEX26/RAB8B/SYT7"," 7","CC"
"GO:0031968","organelle outer membrane","18/1241","201/19717","8.339610e-02","3.852402e-01","3.367289e-01","AGK/PSEN1/RPS6KB1/RSAD2/MAOB/ACSL1/MAOA/MAVS/RAB11FIP5/DDX3X/TOMM40L/CISD2/BCL2L1/BCL2/SYNJ2BP/SOX10/CISD1/GJA1","18","CC"
"GO:0097440","apical dendrite","3/1241","17/19717","8.742224e-02","4.008472e-01","3.503706e-01","SLC4A10/PPARGC1A/SEZ6"," 3","CC"
"GO:0150034","distal axon","24/1241","285/19717","8.979785e-02","4.087123e-01","3.572453e-01","PTCH1/LMTK2/PSEN1/NPTXR/SYT11/KIF21B/APBB2/AAK1/SLC4A10/NOS1/CHRM2/RAB5A/CBL/PRKCB/PRSS12/GLUL/GRIK3/UNC5C/CCK/KCNIP3/NTRK2/CALM3/ORAI2/TMOD2","24","CC"
"GO:0060076","excitatory synapse","6/1241","50/19717","9.247010e-02","4.178028e-01","3.651912e-01","SHISA7/SYT11/SHISA6/PDE4B/GRIA2/SYT1"," 6","CC"
"GO:0008076","voltage-gated potassium channel complex","9/1241","87/19717","9.620905e-02","4.315464e-01","3.772041e-01","KCNB1/HCN1/AMIGO1/KCNMA1/KCNS1/KCNJ5/LRRC55/KCNIP3/CALM3"," 9","CC"
"GO:0034708","methyltransferase complex","11/1241","113/19717","9.905407e-02","4.411113e-01","3.855645e-01","REST/PHF20/PHF19/KMT2A/MTF2/KDM5A/CBX5/RBBP4/KANSL1/EZH1/RNMT","11","CC"
"GO:0030660","Golgi-associated vesicle membrane","11/1241","114/19717","1.037574e-01","4.587558e-01","4.009871e-01","CNIH3/COPG1/HLA-G/VTI1A/GOSR2/RHOQ/STX5/STX17/SAR1B/HLA-DQB2/GJA1","11","CC"
"GO:0030666","endocytic vesicle membrane","15/1241","167/19717","1.047365e-01","4.598006e-01","4.019004e-01","PTCH1/GPR161/HLA-G/CYBB/CACNG2/RAB5A/GRIA2/RAB8B/CAMK2A/MSR1/LAMP2/TBC1D5/INPP5B/HLA-DQB2/SYT7","15","CC"
"GO:0071556","integral component of lumenal side of endoplasmic reticulum membrane","4/1241","29/19717","1.062800e-01","4.600512e-01","4.021194e-01","HM13/HLA-G/BCAP31/HLA-DQB2"," 4","CC"
"GO:0098553","lumenal side of endoplasmic reticulum membrane","4/1241","29/19717","1.062800e-01","4.600512e-01","4.021194e-01","HM13/HLA-G/BCAP31/HLA-DQB2"," 4","CC"
"GO:0000792","heterochromatin","8/1241","78/19717","1.167416e-01","4.954331e-01","4.330458e-01","RNF20/MECP2/CBX5/MORC2/HMGA1/ATRX/CBX1/PCGF2"," 8","CC"
"GO:0000803","sex chromosome","4/1241","30/19717","1.168550e-01","4.954331e-01","4.330458e-01","SMC6/HNRNPU/PCGF5/PCGF2"," 4","CC"
"GO:0048787","presynaptic active zone membrane","4/1241","30/19717","1.168550e-01","4.954331e-01","4.330458e-01","SYT11/NRXN1/ATP2B4/NTNG1"," 4","CC"
"GO:0031965","nuclear membrane","24/1241","296/19717","1.220984e-01","4.977953e-01","4.351106e-01","YBX1/PSEN1/OSBPL6/PHF20/PDE4D/SULT1E1/PRICKLE1/NRXN1/AQP1/AKIRIN1/CCND2/ABL1/TMEM120B/TOR1AIP2/PCM1/BCL2L1/BCL2/KLHDC2/TXLNG/RCC1/NPAP1/SCAI/VAPA/SENP2","24","CC"
"GO:0042641","actomyosin","8/1241","79/19717","1.231756e-01","4.977953e-01","4.351106e-01","PDLIM5/LPP/SHROOM4/FAM107A/CDC42BPA/FBLIM1/ABLIM1/NEBL"," 8","CC"
"GO:0031461","cullin-RING ubiquitin ligase complex","14/1241","158/19717","1.234711e-01","4.977953e-01","4.351106e-01","KBTBD8/CDKN1B/BTRC/DCAF17/KLHL8/KLHL13/DCAF10/DCAF16/ANAPC4/USP47/CDC27/FBXL20/ANAPC16/KCTD13","14","CC"
"GO:0016607","nuclear speck","31/1241","397/19717","1.263966e-01","4.977953e-01","4.351106e-01","PIAS1/ZMIZ1/USP36/WAC/PLAG1/POLDIP3/GATAD2B/YTHDC1/PRKACA/HIPK1/SMC6/POLI/CD2BP2/ZNF621/FAM107A/PNISR/DDX3X/STK17A/NR3C1/ATOH8/HIF3A/AR/MEF2C/POLR3D/HNRNPU/SRSF11/MBD1/RBM8A/NXF1/BDNF/DDX17","31","CC"
"GO:0031313","extrinsic component of endosome membrane","2/1241","10/19717","1.273435e-01","4.977953e-01","4.351106e-01","WDR91/GRIPAP1"," 2","CC"
"GO:0031414","N-terminal protein acetyltransferase complex","2/1241","10/19717","1.273435e-01","4.977953e-01","4.351106e-01","NAA15/NAA50"," 2","CC"
"GO:0097470","ribbon synapse","2/1241","10/19717","1.273435e-01","4.977953e-01","4.351106e-01","ATP2A2/CACNB2"," 2","CC"
"GO:0001725","stress fiber","7/1241","67/19717","1.273583e-01","4.977953e-01","4.351106e-01","PDLIM5/LPP/SHROOM4/FAM107A/FBLIM1/ABLIM1/NEBL"," 7","CC"
"GO:0097517","contractile actin filament bundle","7/1241","67/19717","1.273583e-01","4.977953e-01","4.351106e-01","PDLIM5/LPP/SHROOM4/FAM107A/FBLIM1/ABLIM1/NEBL"," 7","CC"
"GO:0005721","pericentric heterochromatin","3/1241","20/19717","1.278036e-01","4.977953e-01","4.351106e-01","CBX5/ATRX/CBX1"," 3","CC"
"GO:0031082","BLOC complex","3/1241","20/19717","1.278036e-01","4.977953e-01","4.351106e-01","STX12/BLOC1S5/HPS1"," 3","CC"
"GO:0043194","axon initial segment","3/1241","20/19717","1.278036e-01","4.977953e-01","4.351106e-01","SCN8A/NFASC/CCK"," 3","CC"
"GO:0030686","90S preribosome","4/1241","31/19717","1.278667e-01","4.977953e-01","4.351106e-01","NOL6/BTRC/BMS1/HEATR1"," 4","CC"
"GO:0030134","COPII-coated ER to Golgi transport vesicle","9/1241","93/19717","1.305721e-01","5.051510e-01","4.415400e-01","CNIH3/HLA-G/VTI1A/GOSR2/STX5/STX17/SAR1B/HLA-DQB2/TEX261"," 9","CC"
"GO:0044304","main axon","7/1241","68/19717","1.347583e-01","5.181081e-01","4.528655e-01","KIF13B/SCN8A/ADORA2A/ROBO2/NFASC/CCK/SLC1A2"," 7","CC"
"GO:0043204","perikaryon","12/1241","134/19717","1.379715e-01","5.271874e-01","4.608015e-01","KCNB1/MAPK10/SLC4A10/ENO2/AMIGO1/GLUL/OPRM1/GRIK3/RTN4RL2/SLC5A7/CCK/FCHSD1","12","CC"
"GO:0032839","dendrite cytoplasm","4/1241","32/19717","1.392921e-01","5.289681e-01","4.623579e-01","OPRM1/GRIK3/HNRNPU/KIF17"," 4","CC"
"GO:0000242","pericentriolar material","3/1241","21/19717","1.425042e-01","5.313861e-01","4.644715e-01","CEP85/PCM1/HOOK3"," 3","CC"
"GO:0005680","anaphase-promoting complex","3/1241","21/19717","1.425042e-01","5.313861e-01","4.644715e-01","ANAPC4/CDC27/ANAPC16"," 3","CC"
"GO:0005697","telomerase holoenzyme complex","3/1241","21/19717","1.425042e-01","5.313861e-01","4.644715e-01","GNL3L/HNRNPU/LSM11"," 3","CC"
"GO:0032280","symmetric synapse","2/1241","11/19717","1.494124e-01","5.505137e-01","4.811904e-01","CHRM2/IQSEC3"," 2","CC"
"GO:1990907","beta-catenin-TCF complex","2/1241","11/19717","1.494124e-01","5.505137e-01","4.811904e-01","PYGO2/TCF4"," 2","CC"
"GO:0080008","Cul4-RING E3 ubiquitin ligase complex","4/1241","33/19717","1.511072e-01","5.534636e-01","4.837689e-01","CDKN1B/DCAF17/DCAF10/DCAF16"," 4","CC"
"GO:0008023","transcription elongation factor complex","6/1241","58/19717","1.563311e-01","5.692290e-01","4.975491e-01","AFF3/NELFE/MLLT3/ELL2/CCNT1/SUPT16H"," 6","CC"
"GO:0005802","trans-Golgi network","19/1241","236/19717","1.619594e-01","5.862740e-01","5.124476e-01","PLEKHA8/ATP8A1/VTI1A/CALN1/KIAA1324/CHAC1/BACE1/PI4K2B/SLC10A7/NMNAT2/GOLGA1/PREPL/BIRC6/SYS1/SCAMP5/C16orf70/AP1S2/HLA-DQB2/RBFOX1","19","CC"
"GO:0005791","rough endoplasmic reticulum","8/1241","85/19717","1.654877e-01","5.953533e-01","5.203836e-01","HM13/PSEN1/CCDC47/CYBB/ADCYAP1R1/TMCC1/GLUL/TP63"," 8","CC"
"GO:0019898","extrinsic component of membrane","23/1241","295/19717","1.698867e-01","5.953533e-01","5.203836e-01","SOCS7/SNX18/ATP2A2/PIK3R1/RGS6/AAK1/NMT1/GNAT1/WDR91/PIK3CG/PIK3CB/PIK3R3/SOCS5/GRIPAP1/NMT2/GNAS/GNG2/ATG14/PIK3C2A/ERRFI1/SOCS3/SOX10/MGLL","23","CC"
"GO:0030897","HOPS complex","2/1241","12/19717","1.721619e-01","5.953533e-01","5.203836e-01","STX17/HOOK3"," 2","CC"
"GO:0033270","paranode region of axon","2/1241","12/19717","1.721619e-01","5.953533e-01","5.203836e-01","KIF13B/NFASC"," 2","CC"
"GO:0071564","npBAF complex","2/1241","12/19717","1.721619e-01","5.953533e-01","5.203836e-01","SMARCC2/SMARCD1"," 2","CC"
"GO:0090576","RNA polymerase III transcription factor complex","2/1241","12/19717","1.721619e-01","5.953533e-01","5.203836e-01","BRF2/GTF3C4"," 2","CC"
"GO:0099144","anchored component of synaptic membrane","2/1241","12/19717","1.721619e-01","5.953533e-01","5.203836e-01","RGS7BP/NTNG1"," 2","CC"
"GO:1990454","L-type voltage-gated calcium channel complex","2/1241","12/19717","1.721619e-01","5.953533e-01","5.203836e-01","CACNG7/CACNB2"," 2","CC"
"GO:0005720","nuclear heterochromatin","4/1241","35/19717","1.758061e-01","6.045778e-01","5.284465e-01","CBX5/ATRX/CBX1/PCGF2"," 4","CC"
"GO:1904949","ATPase complex","9/1241","101/19717","1.849732e-01","6.325879e-01","5.529295e-01","ATP1B1/KAT5/SMARCC2/GATAD2B/RBBP4/ZBTB7A/SMARCD1/SLC9A1/DPF3"," 9","CC"
"GO:0000421","autophagosome membrane","4/1241","36/19717","1.886383e-01","6.350133e-01","5.550495e-01","STX17/LAMP2/SNAP29/ATG14"," 4","CC"
"GO:1902554","serine/threonine protein kinase complex","8/1241","88/19717","1.888486e-01","6.350133e-01","5.550495e-01","CDK6/ACVR2B/ERC1/ZBTB7A/CCND2/TBC1D5/ACVRL1/CCNT1"," 8","CC"
"GO:0097386","glial cell projection","3/1241","24/19717","1.895382e-01","6.350133e-01","5.550495e-01","AQP4/GLUL/NFASC"," 3","CC"
"GO:0043296","apical junction complex","12/1241","143/19717","1.898921e-01","6.350133e-01","5.550495e-01","RAP2B/CCDC85C/PLEKHA7/MPP7/LIN7A/ADCYAP1R1/CLDN7/PMP22/SHROOM4/STRN/WNK4/VAPA","12","CC"
"GO:0032432","actin filament bundle","7/1241","75/19717","1.920208e-01","6.350133e-01","5.550495e-01","PDLIM5/LPP/SHROOM4/FAM107A/FBLIM1/ABLIM1/NEBL"," 7","CC"
"GO:0001917","photoreceptor inner segment","5/1241","49/19717","1.935607e-01","6.350133e-01","5.550495e-01","ENO2/GNAT1/NOS1/DRAM2/PDZD7"," 5","CC"
"GO:0005736","RNA polymerase I complex","2/1241","13/19717","1.954191e-01","6.350133e-01","5.550495e-01","POLR2F/CD3EAP"," 2","CC"
"GO:0016580","Sin3 complex","2/1241","13/19717","1.954191e-01","6.350133e-01","5.550495e-01","RBBP4/HEY2"," 2","CC"
"GO:0044233","Mitochondria-associated ER Membrane","2/1241","13/19717","1.954191e-01","6.350133e-01","5.550495e-01","STX17/ATG14"," 2","CC"
"GO:0031253","cell projection membrane","26/1241","345/19717","1.959411e-01","6.350133e-01","5.550495e-01","PTCH1/KCNB1/B4GALT1/SHISA7/GPR161/RAB35/ADORA2A/ROBO2/AIF1L/HLA-G/ARHGEF4/CYBRD1/AQP1/GNAT1/SHISA6/GABRG1/MACF1/PLEKHA1/FAM107A/OPRM1/SHISA9/MPP2/SNAP29/TIRAP/PSD3/SLC1A2","26","CC"
"GO:0030670","phagocytic vesicle membrane","7/1241","76/19717","2.009067e-01","6.371819e-01","5.569450e-01","HLA-G/CYBB/RAB5A/RAB8B/LAMP2/INPP5B/SYT7"," 7","CC"
"GO:0031594","neuromuscular junction","7/1241","76/19717","2.009067e-01","6.371819e-01","5.569450e-01","SYNGR1/PSEN1/PRKACA/SLC5A7/SYNJ2BP/EPHA7/FCHSD1"," 7","CC"
"GO:0070603","SWI/SNF superfamily-type complex","7/1241","76/19717","2.009067e-01","6.371819e-01","5.569450e-01","KAT5/SMARCC2/GATAD2B/RBBP4/ZBTB7A/SMARCD1/DPF3"," 7","CC"
"GO:0030496","midbody","14/1241","173/19717","2.013033e-01","6.371819e-01","5.569450e-01","PTCH1/CDC42/MICAL3/RAB11FIP3/CEP55/KLHL13/PIK3CB/CCDC69/C6orf89/HNRNPU/BIRC6/EXOC5/ZFYVE26/YPEL5","14","CC"
"GO:0031463","Cul3-RING ubiquitin ligase complex","4/1241","37/19717","2.017571e-01","6.371819e-01","5.569450e-01","KBTBD8/KLHL8/KLHL13/KCTD13"," 4","CC"
"GO:0000502","proteasome complex","6/1241","63/19717","2.038386e-01","6.404878e-01","5.598346e-01","UBE3C/PSMF1/IDE/USP14/PSMD11/PSMC4"," 6","CC"
"GO:1905369","endopeptidase complex","6/1241","64/19717","2.139140e-01","6.678798e-01","5.837773e-01","UBE3C/PSMF1/IDE/USP14/PSMD11/PSMC4"," 6","CC"
"GO:0045178","basal part of cell","5/1241","51/19717","2.162347e-01","6.678798e-01","5.837773e-01","AQP1/SHROOM4/CD34/SLC23A2/LDLRAP1"," 5","CC"
"GO:0005767","secondary lysosome","2/1241","14/19717","2.190301e-01","6.678798e-01","5.837773e-01","LAMP2/NCOA4"," 2","CC"
"GO:0031588","nucleotide-activated protein kinase complex","2/1241","14/19717","2.190301e-01","6.678798e-01","5.837773e-01","PRKAB2/PRKAB1"," 2","CC"
"GO:0036020","endolysosome membrane","2/1241","14/19717","2.190301e-01","6.678798e-01","5.837773e-01","TLR9/CLEC16A"," 2","CC"
"GO:0038201","TOR complex","2/1241","14/19717","2.190301e-01","6.678798e-01","5.837773e-01","RICTOR/LARP1"," 2","CC"
"GO:0031228","intrinsic component of Golgi membrane","6/1241","65/19717","2.241565e-01","6.801611e-01","5.945120e-01","TVP23A/FKTN/ZDHHC9/SAMD8/SYS1/TEX261"," 6","CC"
"GO:0005798","Golgi-associated vesicle","14/1241","178/19717","2.313517e-01","6.951782e-01","6.076381e-01","CNIH3/COPG1/HLA-G/VTI1A/GOSR2/BACE1/RHOQ/RAB8B/STX5/STX17/SAR1B/HLA-DQB2/TEX261/GJA1","14","CC"
"GO:0098562","cytoplasmic side of membrane","14/1241","178/19717","2.313517e-01","6.951782e-01","6.076381e-01","HM13/SNX18/ATP2A2/NPTXR/GNAT1/RAB5A/EPM2AIP1/SHROOM4/CACNB4/GNAS/GNG2/LDLRAP1/ERRFI1/CISD1","14","CC"
"GO:0010494","cytoplasmic stress granule","6/1241","66/19717","2.345552e-01","6.992059e-01","6.111587e-01","YBX1/NUFIP2/LARP1/LARP4B/DDX3X/CAPRIN1"," 6","CC"
"GO:0001891","phagocytic cup","3/1241","27/19717","2.398185e-01","6.992059e-01","6.111587e-01","SYT11/ARHGAP25/BIN2"," 3","CC"
"GO:0005779","integral component of peroxisomal membrane","2/1241","15/19717","2.428583e-01","6.992059e-01","6.111587e-01","PEX13/PEX26"," 2","CC"
"GO:0031083","BLOC-1 complex","2/1241","15/19717","2.428583e-01","6.992059e-01","6.111587e-01","STX12/BLOC1S5"," 2","CC"
"GO:0031231","intrinsic component of peroxisomal membrane","2/1241","15/19717","2.428583e-01","6.992059e-01","6.111587e-01","PEX13/PEX26"," 2","CC"
"GO:0033268","node of Ranvier","2/1241","15/19717","2.428583e-01","6.992059e-01","6.111587e-01","SCN8A/NFASC"," 2","CC"
"GO:0045120","pronucleus","2/1241","15/19717","2.428583e-01","6.992059e-01","6.111587e-01","TET3/CBX1"," 2","CC"
"GO:0090533","cation-transporting ATPase complex","2/1241","15/19717","2.428583e-01","6.992059e-01","6.111587e-01","ATP1B1/SLC9A1"," 2","CC"
"GO:0098554","cytoplasmic side of endoplasmic reticulum membrane","2/1241","15/19717","2.428583e-01","6.992059e-01","6.111587e-01","HM13/EPM2AIP1"," 2","CC"
"GO:0005923","bicellular tight junction","10/1241","123/19717","2.463754e-01","7.060480e-01","6.171391e-01","RAP2B/CCDC85C/MPP7/LIN7A/ADCYAP1R1/CLDN7/PMP22/STRN/WNK4/VAPA","10","CC"
"GO:0005635","nuclear envelope","33/1241","464/19717","2.567241e-01","7.323144e-01","6.400980e-01","YBX1/XPO4/PSEN1/UBXN4/OSBPL6/PHF20/KPNA3/PDE4D/SULT1E1/PRICKLE1/NRXN1/CBX5/CYBB/AQP1/AKIRIN1/CCND2/ABL1/PARP11/TMEM120B/TOR1AIP2/PCM1/BNIP2/BCL2L1/BCL2/KLHDC2/TXLNG/IPO8/RCC1/NXF1/NPAP1/SCAI/VAPA/SENP2","33","CC"
"GO:0005884","actin filament","9/1241","111/19717","2.643302e-01","7.405322e-01","6.472809e-01","AIF1L/PSTPIP2/PDLIM5/SHROOM4/RHOQ/FMN1/BIN3/SPECC1/WIPF3"," 9","CC"
"GO:0030479","actin cortical patch","2/1241","16/19717","2.667830e-01","7.405322e-01","6.472809e-01","BIN3/WIPF3"," 2","CC"
"GO:0033643","host cell part","2/1241","16/19717","2.667830e-01","7.405322e-01","6.472809e-01","AQP1/AXL"," 2","CC"
"GO:0034045","phagophore assembly site membrane","2/1241","16/19717","2.667830e-01","7.405322e-01","6.472809e-01","ATG14/RAB1B"," 2","CC"
"GO:0061645","endocytic patch","2/1241","16/19717","2.667830e-01","7.405322e-01","6.472809e-01","BIN3/WIPF3"," 2","CC"
"GO:0070822","Sin3-type complex","2/1241","16/19717","2.667830e-01","7.405322e-01","6.472809e-01","RBBP4/HEY2"," 2","CC"
"GO:0044665","MLL1/2 complex","3/1241","29/19717","2.744544e-01","7.550547e-01","6.599746e-01","PHF20/KMT2A/KANSL1"," 3","CC"
"GO:0071339","MLL1 complex","3/1241","29/19717","2.744544e-01","7.550547e-01","6.599746e-01","PHF20/KMT2A/KANSL1"," 3","CC"
"GO:0120111","neuron projection cytoplasm","7/1241","84/19717","2.769394e-01","7.585200e-01","6.630036e-01","AP3S2/AP3S1/OPRM1/GRIK3/HNRNPU/BLOC1S5/KIF17"," 7","CC"
"GO:1902562","H4 histone acetyltransferase complex","4/1241","43/19717","2.850149e-01","7.736505e-01","6.762288e-01","KAT5/KANSL1/ZZZ3/MSL2"," 4","CC"
"GO:0070160","tight junction","10/1241","128/19717","2.860376e-01","7.736505e-01","6.762288e-01","RAP2B/CCDC85C/MPP7/LIN7A/ADCYAP1R1/CLDN7/PMP22/STRN/WNK4/VAPA","10","CC"
"GO:0030014","CCR4-NOT complex","2/1241","17/19717","2.906978e-01","7.736505e-01","6.762288e-01","CNOT4/CNOT6L"," 2","CC"
"GO:0060077","inhibitory synapse","2/1241","17/19717","2.906978e-01","7.736505e-01","6.762288e-01","SYT11/IQSEC3"," 2","CC"
"GO:0005834","heterotrimeric G-protein complex","3/1241","30/19717","2.919655e-01","7.736505e-01","6.762288e-01","GNAT1/GNAS/GNG2"," 3","CC"
"GO:0034451","centriolar satellite","3/1241","30/19717","2.919655e-01","7.736505e-01","6.762288e-01","ODF2L/PCM1/HOOK3"," 3","CC"
"GO:1905360","GTPase complex","3/1241","30/19717","2.919655e-01","7.736505e-01","6.762288e-01","GNAT1/GNAS/GNG2"," 3","CC"
"GO:0044438","microbody part","8/1241","100/19717","2.937122e-01","7.736505e-01","6.762288e-01","FNDC5/IDE/ACSL1/PEX13/MAVS/PEX26/RAB8B/SYT7"," 8","CC"
"GO:0044439","peroxisomal part","8/1241","100/19717","2.937122e-01","7.736505e-01","6.762288e-01","FNDC5/IDE/ACSL1/PEX13/MAVS/PEX26/RAB8B/SYT7"," 8","CC"
"GO:0030665","clathrin-coated vesicle membrane","9/1241","115/19717","2.986838e-01","7.834122e-01","6.847613e-01","RAB35/CD4/CHRM2/RAB5A/TBC1D5/LDLRAP1/SYT1/HLA-DQB2/SLC2A8"," 9","CC"
"GO:0018995","host","6/1241","73/19717","3.107905e-01","7.930362e-01","6.931734e-01","KPNA3/AQP1/CD209/AXL/NMT2/MVB12B"," 6","CC"
"GO:0043657","host cell","6/1241","73/19717","3.107905e-01","7.930362e-01","6.931734e-01","KPNA3/AQP1/CD209/AXL/NMT2/MVB12B"," 6","CC"
"GO:0005876","spindle microtubule","5/1241","59/19717","3.133802e-01","7.930362e-01","6.931734e-01","TUBGCP3/CDC27/HNRNPU/CAPN6/CALM3"," 5","CC"
"GO:0045171","intercellular bridge","5/1241","59/19717","3.133802e-01","7.930362e-01","6.931734e-01","RAB35/RAB11FIP3/CEP55/PRKACA/CD34"," 5","CC"
"GO:0046658","anchored component of plasma membrane","5/1241","59/19717","3.133802e-01","7.930362e-01","6.931734e-01","MDGA1/GPC6/RGS7BP/RTN4RL2/NTNG1"," 5","CC"
"GO:0008287","protein serine/threonine phosphatase complex","4/1241","45/19717","3.138835e-01","7.930362e-01","6.931734e-01","NKD1/PPP1CB/TOX4/PPP2R3A"," 4","CC"
"GO:0030119","AP-type membrane coat adaptor complex","4/1241","45/19717","3.138835e-01","7.930362e-01","6.931734e-01","AP3S2/AP3S1/TBC1D5/AP1S2"," 4","CC"
"GO:0097542","ciliary tip","4/1241","45/19717","3.138835e-01","7.930362e-01","6.931734e-01","SUFU/TTC26/DYNLL2/KIF3C"," 4","CC"
"GO:1903293","phosphatase complex","4/1241","45/19717","3.138835e-01","7.930362e-01","6.931734e-01","NKD1/PPP1CB/TOX4/PPP2R3A"," 4","CC"
"GO:0030173","integral component of Golgi membrane","5/1241","60/19717","3.259857e-01","8.165812e-01","7.137534e-01","TVP23A/FKTN/SAMD8/SYS1/TEX261"," 5","CC"
"GO:0000407","phagophore assembly site","3/1241","32/19717","3.271601e-01","8.165812e-01","7.137534e-01","STX12/ATG14/RAB1B"," 3","CC"
"GO:0042788","polysomal ribosome","3/1241","32/19717","3.271601e-01","8.165812e-01","7.137534e-01","NUFIP2/LARP1/LARP4B"," 3","CC"
"GO:0030864","cortical actin cytoskeleton","7/1241","90/19717","3.380341e-01","8.176009e-01","7.146447e-01","SHROOM4/MYADM/DSTN/BIN3/LASP1/FCHSD1/WIPF3"," 7","CC"
"GO:0000159","protein phosphatase type 2A complex","2/1241","19/19717","3.381354e-01","8.176009e-01","7.146447e-01","NKD1/PPP2R3A"," 2","CC"
"GO:0016010","dystrophin-associated glycoprotein complex","2/1241","19/19717","3.381354e-01","8.176009e-01","7.146447e-01","SGCZ/SSPN"," 2","CC"
"GO:0016514","SWI/SNF complex","2/1241","19/19717","3.381354e-01","8.176009e-01","7.146447e-01","SMARCC2/SMARCD1"," 2","CC"
"GO:0030992","intraciliary transport particle B","2/1241","19/19717","3.381354e-01","8.176009e-01","7.146447e-01","TTC26/KIF17"," 2","CC"
"GO:0031045","dense core granule","2/1241","19/19717","3.381354e-01","8.176009e-01","7.146447e-01","SYT1/SYT7"," 2","CC"
"GO:0090665","glycoprotein complex","2/1241","19/19717","3.381354e-01","8.176009e-01","7.146447e-01","SGCZ/SSPN"," 2","CC"
"GO:1902711","GABA-A receptor complex","2/1241","19/19717","3.381354e-01","8.176009e-01","7.146447e-01","GABRG1/GABRB3"," 2","CC"
"GO:0044215","other organism","6/1241","77/19717","3.560851e-01","8.400035e-01","7.342264e-01","KPNA3/AQP1/CD209/AXL/NMT2/MVB12B"," 6","CC"
"GO:0044216","other organism cell","6/1241","77/19717","3.560851e-01","8.400035e-01","7.342264e-01","KPNA3/AQP1/CD209/AXL/NMT2/MVB12B"," 6","CC"
"GO:0044217","other organism part","6/1241","77/19717","3.560851e-01","8.400035e-01","7.342264e-01","KPNA3/AQP1/CD209/AXL/NMT2/MVB12B"," 6","CC"
"GO:0031312","extrinsic component of organelle membrane","4/1241","48/19717","3.575726e-01","8.400035e-01","7.342264e-01","WDR91/GRIPAP1/ATG14/SOX10"," 4","CC"
"GO:0055029","nuclear DNA-directed RNA polymerase complex","8/1241","107/19717","3.603240e-01","8.400035e-01","7.342264e-01","POLR2F/POLR3H/GTF2A2/CRCP/CD3EAP/POLR3D/TP53/GTF2E1"," 8","CC"
"GO:0005868","cytoplasmic dynein complex","2/1241","20/19717","3.615056e-01","8.400035e-01","7.342264e-01","DYNC1LI2/DYNLL2"," 2","CC"
"GO:0035145","exon-exon junction complex","2/1241","20/19717","3.615056e-01","8.400035e-01","7.342264e-01","UPF2/RBM8A"," 2","CC"
"GO:0036019","endolysosome","2/1241","20/19717","3.615056e-01","8.400035e-01","7.342264e-01","TLR9/CLEC16A"," 2","CC"
"GO:0044232","organelle membrane contact site","2/1241","20/19717","3.615056e-01","8.400035e-01","7.342264e-01","STX17/ATG14"," 2","CC"
"GO:1902710","GABA receptor complex","2/1241","20/19717","3.615056e-01","8.400035e-01","7.342264e-01","GABRG1/GABRB3"," 2","CC"
